file,radius,angle,centre_diff,centre_diff_x,centre_diff_y,centre_diff_z,x_normal_device,y_normal_device,z_normal_device,x_normal_object,y_normal_object,z_normal_object
Drei-c3All.csv,0.03910835965237219,1.2163297352406026,0.12081491431381478,-0.021747207692507396,0.11705817536423524,0.02051063281884069,0.0016829467909003112,0.9999985420107075,0.00028925172199424274,0.009689047803796124,0.9997654285205595,-0.019370345576643154
Drei-c1All.csv,0.03292834328955135,178.34127632694143,0.11260842333427087,-0.011303692077224505,0.11177915938163907,0.007635645302643601,0.0008749567124903386,0.9999962283025084,0.0026034268779762683,-0.0053604569652295105,-0.9996477262542751,0.02599401653806034
Drei-c12All.csv,0.021102509392169476,1.5429783639218513,0.11679955218138814,-0.011917573797121342,0.11601014115979602,0.006461731397016002,0.003939357908939017,0.9999906317052878,0.0017938675884085096,-0.007400153557600395,0.999716520721339,-0.02262997843889007
Drei-c5All.csv,0.03133652303747028,2.23023292695503,0.11892990547537521,-0.005383269536225836,0.11802548882215547,0.013613479120830219,0.0025336315015199633,0.9999961095161687,0.0011669035698756538,0.019865977438984904,0.9992353715173168,-0.033675142895669856
Drei-c9All.csv,0.032326528185551484,175.00827598369884,0.12023911055122449,0.0040728627053852225,0.11977816049884282,0.009697822593041971,0.0059037035353246845,0.9999723522877528,0.004521166294767056,0.04121400773548484,-0.9967885664566469,0.0686582795275384
Drei-c14All.csv,0.030846134566718128,3.9333278607438658,0.11829086832472424,-0.005460431585138096,0.11550497412299654,0.02493018589515883,0.0014254369491979967,0.9999938529268098,0.003203472818288514,0.04549659200195358,0.997743971035942,-0.04936626760894053
Drei-c7All.csv,0.02981388358566327,2.9929851337234816,0.11694694936950677,-0.011411323501502847,0.11584039211934916,0.011286018625425775,0.004944080753235382,0.9999877212735274,0.00033670117835506467,0.018508862146735416,0.9985735497359094,-0.05008280932474695
3-S4All.csv,0.02956856349330227,1.5513729575746447,0.0846246508821439,-0.0031946523575149197,0.08442309634237888,-0.004885339006125977,0.003452149970280191,0.9999925081902931,0.0017510636396084974,0.0023744698762147853,0.9996770488722986,-0.02530138041252753
3-S8All.csv,0.030796733508092262,1.8710739314895146,0.0875413952182542,-0.013120642015639353,0.08613288596216395,-0.008512965739674971,0.0037000917242866506,0.9999919346946441,0.001562007328650846,-0.018695378994365724,0.9995787397251198,-0.022199682290474535
3-S10All.csv,0.05283345198696637,1.0269282824484363,0.08723915443195067,-0.012126204959091499,0.08637255660917353,-0.0018457204790965909,0.0013822376428311764,0.999999034259392,0.00014456618542216476,0.012117716205453129,0.9998256521188587,-0.014206559015550397
3-S6All.csv,0.05573478242663554,1.46286944597753,0.08512215543073011,-0.00866731567345742,0.08467697489569281,0.0006847676279028159,0.005294981389013181,0.9999859603161497,0.00020577336733241332,-0.013004288414695832,0.9997605937628122,-0.017596694060434737
3-S12All.csv,0.05511212809065022,0.06806241824925677,0.08270930528357613,-0.007976532774767668,0.08223482023717099,0.0038260222091651697,0.002372827035384632,0.999997152866862,0.00025288343288359477,0.0029418761346303637,0.999995360730765,-0.0007898618583080472
3-S2All.csv,0.03424548616960269,2.0200767369070602,0.08813194343617708,0.0006977471223610591,0.08659982021603274,-0.016346979578550913,0.0035263806835376383,0.9999891100240151,0.003056873018752038,-0.00762479053836984,0.9995091918203592,-0.030384832332244704
3-S14All.csv,0.05157108368413951,0.783063656454518,0.08251848682865,0.0008590125330023221,0.08250722034232161,-0.0010589416139801244,0.0030180764091716538,0.9999953843283051,0.00035005267316920566,0.004048660983431847,0.9999036514142852,-0.01327765915442225
3-S11All.csv,0.05215615866372305,1.7549518451037045,0.08494430683596836,-0.0055881502229096144,0.08443251671026752,0.007447010332994886,0.0053175244699823505,0.9999721757996722,0.005231783632776224,-0.0014372925682662589,0.9996953242156154,-0.024641285102638653
3-S5All.csv,0.04794084803415239,2.6700928661485435,0.08653442386542314,-0.024804389040740053,0.08246042853301949,-0.008557249802776168,0.003181769272306824,0.9999941487222147,0.0012565292002435845,-0.03666019353607089,0.9990655806499749,-0.02289095389945423
3-S9All.csv,0.04472448905467974,1.4535603062839784,0.08727770630053999,-0.0106545204899793,0.08659720635980062,0.0021915886680754504,0.0017352322655847176,0.9999980234813128,0.0009705681078851141,0.008307859615711396,0.9996886109925387,-0.02352999193401568
3-S13All.csv,0.053582258566564255,1.6757792731269336,0.08487801267883222,-0.0014691434469358486,0.08331104946150436,-0.016167488718508594,0.003383640181410542,0.9999913892224683,0.0024025944395720646,0.007052734482486377,0.9996209902266497,-0.02661080296819444
3-S7All.csv,0.0517593080914586,1.5723619447439576,0.08582850196007356,-0.01280092236524085,0.0848155695210917,-0.002997882940057761,0.0024370400554126195,0.9999917852640526,0.00323886402636077,-0.007824067596037945,0.999722686309385,-0.022211133347901393
3-S3All.csv,0.054111228751830644,0.981554877583698,0.08392551749865879,-0.00464406684455981,0.08372709152919788,0.0034204202405934137,0.0023284878670375925,0.99999728847543,-3.4438934069483745e-05,0.012814561534279534,0.9998256665767948,-0.013580260194576727
3-S1All.csv,0.02645680313073476,3.10607811151444,0.08739271572313187,-0.002763138925311815,0.08499509472070743,-0.020141640900421698,0.00549936391889749,0.9999833383859518,0.0017549777704695835,-0.003043121795327437,0.998655132625896,-0.05175582565947444
